,post_link,content,mrt_tags
10,https://www.instagram.com/p/CIM2TUoMSqa/,"📍Hualien, Taiwan
痣男 / 以下口味及價位
麵疙瘩乾的 $75
美味程度：🌕🌕🌕🌕🌗
💡補充💡這麵疙瘩跟我在台北吃的不一樣！！！我很喜歡，是麵團包著蔥！鹹香鹹香的，可以加點辣更開胃😏😏😏
胡麻豆腐 $50
美味程度：🌕🌕🌕🌕🌕
💡補充💡胡麻豆腐冰冰涼涼，豆腐質地細緻，像是雞蛋豆腐的口感！
魯肉飯+半熟蛋 $55
美味程度：🌕🌕🌕🌕🌗
💡補充💡魯肉飯的魯肉丁都蠻大塊的，也蠻完整，口味偏甜，加上半熟蛋配在一起吃，份量來說也吃得滿飽的👍🏻
環境衛生：🌕🌕🌕🌕🌗
服務態度：🌕🌕🌕🌕🌕
再訪意願：🌕🌕🌕🌕🌕
🗺花蓮市明義街75號
☎無
⏰12:00-14:00 17:00-20:00
🍽2020.11.01到訪用餐
#4foodie #4foodie花蓮 #花蓮美食 #痣男 #hualien #花蓮 #花蓮市美食 #4foodieforfoodie #4foodieinhualien #taipeitravel #taiwanfood #taiwanesefood
©️版權所有，不得轉載copyrights reserved",
11,https://www.instagram.com/p/CIF4lUmsitQ/,"📍️Gunma, Japan
荻野屋 横川本店 / 無限列車弁 峠の釜めし / ¥2000(税込)
美味程度(おいしさ)：🌕️🌕️🌕️🌗🌑
環境衛生(店内環境)：🌕🌕🌕🌕🌑
服務態度(サービス度)：🌕🌕🌕🌕🌑
再訪意願(リピート率)：🌕🌕🌕🌑🌑
🗺群馬県安中市松井田町横川399
🚇横川駅
⏰11:00～15:00
🍽2020.11.21 到訪用餐
💡補充💡「峠の釜めし」是荻野屋在明治時期橫川車站創立時所販賣的鐵路便當🍱是使用陶製的釜來當作容器的炊飯，有點像是台灣油飯的感覺😂裡面有店家自製的角煮、天婦羅等等🍤而且吃完後釜也可以帶走哦！吃個午餐就多了個陶製碗是不是有點划算🤔然後因為現在SL群馬蒸汽火車正在跟鬼滅之刃合作，不僅有販賣合作的便當😋連車站和火車車廂內的裝潢都是和鬼滅之刃聯名的樣子！橫川的碓氷峠鐵道文化村也有舉行解謎活動等等哦🎴🎋⚡️🐗🔥
#4foodie #4foodieinjapan #gunma #japan #群馬 #横川 #鬼滅の刃 #SLぐんま #峠の釜めし #日本美食 #日本甜點 #鬼滅之刃
©版權所有，不得轉載copyrights reserved",
12,https://www.instagram.com/p/CIFIj8fs-4N/,"📍Taipei, Taiwan
She_Design tapas soju bar/ 以下菜色及價位
松露生牛肉薄片 $ 560
美味程度：🌕🌕🌕🌕🌑
💡補充💡黑松露搭配莎莎醬，現場炙燒至半熟的生牛肉薄片。牛肉細嫩，薄片油花均勻分佈，汁濃味厚。放入口中除了莎莎醬讓口感提升了外還帶著松露的香氣！
人參燒酒雞 $800
美味程度：🌕🌕🌕🌕🌑
💡補充💡店家毫不手軟的倒入一小瓶燒酒，酒香撲鼻而來，冷冷的天喝上一碗燒酒雞超舒服(⁎⁍̴̛ᴗ⁍̴̛⁎) 雞湯熬製乳白色，燉煮的雞肉軟嫩，可以輕輕用筷子撥開讓骨肉分離～
干貝豆腐鍋 + 海苔飯球 $390
美味程度：🌕🌕🌕🌕🌗
💡補充💡豆腐鍋味道偏甜一些，但該有的辣度還是有的。一撈起來就可以看到一大顆的干貝，豆腐綿密！超棒的是還附上海苔飯糰，可以吸附著豆腐鍋的湯汁拌著吃～超滿足(˶‾᷄ ⁻̫ ‾᷅˵)
JEJU 慢燉柑橘牛小排 $666
美味程度：🌕🌕🌕🌕🌗
💡補充💡牛肉大塊口感香嫩外，因為靠近骨頭帶筋，在咀嚼時多了一份咀勁。柑橘醬調味的很好！沾上柑橘醬，除了為牛肉畫龍點睛外也解了牛肉比較肥一點的地方的油膩感。
蜂蜜蒜味炸雞 $390
美味程度：🌕🌕🌕🌕🌗
💡補充💡炸雞給得很大塊，外皮酥脆，咬開後肉汁飽滿，醬汁口味偏甜～很特別的附上各種配料！蒜片、海苔、生菜還有藍莓🤩 爽口的生菜包上脆脆的炸雞超讚！
大人吃的玉米$360
美味程度：🌕🌕🌕🌕🌑
💡補充💡酒精濃度為80%的玉米冰淇淋，果然是大人吃的玉米🌽～外觀除了很酷外，在吃之前店員還會為你點上仙女棒💫 爆米花奶酒以及威士忌味冰淇淋隨著口中溫度融化，酒香在口中徘徊。
環境衛生：🌕🌕🌕🌕🌗
服務態度：🌕🌕🌕🌕🌗
願意再訪：🌕🌕🌕🌕🌑
🗺 台北市信義區基隆路一段127號一樓
🚇 捷運市府站1號出口
☎️(02) 8787-3918
⏰週一至週四 17:30-1:00
週五六 17:30-2:00週日14:30-22:00
🍽 2020.11.16 用訪到餐
💡補充💡除了韓式料理外，還有各式各樣的調酒～！抽一張屬於你的塔羅牌，並為你調配屬於你牌卡的調酒，也很適合吃飯完來小酌🤩 每個調酒配合塔羅牌主題擺排的都很漂亮
#4foodie #4foodie市府站 #台北美食 #She_Design #taipei #市府站美食 #市府美食 #台灣美食 #台北酒吧#台北韓式 #4foodieintaipei #4foodieforfoodie
©版權所有，不得轉載copyrights reserved",
13,https://www.instagram.com/p/CICtE1asQhd/,"📍Taoyuan, Taiwan
NIHO MADE你好雞蛋糕 / 以下餐點及價位
經典原味 / $50
美味程度：🌕🌕🌕🌑🌑
牛奶卡士達 / $60
美味程度：🌕🌕🌕🌕🌑
整體
環境衛生：🌕🌕🌕🌕🌗
服務態度：🌕🌕🌕🌕🌗
再訪意願：🌕🌕🌕🌑🌑
🗺 桃園市中壢區和平街56號
🚇中壢火車站
⏰12:00-19:30
💡補充💡除了吐司及甜甜圈，店家也有薯條等造型的雞蛋糕！雞蛋糕一定要趁熱吃比較好吃，建議搭配有內餡的吃起來比較不會太乾～

感謝 @dailyeater 的分享🙏🏻
🔹標記 #4foodieforfoodie 就有機會讓我們分享你的文章哦🔹

#4foodie桃園 #桃園美食 #你好雞蛋糕 #甜甜圈雞蛋糕 #雞蛋糕 #吐司雞蛋糕 #造型雞蛋糕 #台灣小吃 #台灣甜點 #桃園甜點 #平價小吃 #4foodie甜點 #nihomade #nihomade你好雞蛋糕 #你好雞蛋糕 #中壢美食",
14,https://www.instagram.com/p/CIAnfU-M3Vi/,"📍Taipei, Taiwan
早安美芝城 / 以下餐點及價位
療芋起司厚蛋土司 $70
美味程度：🌕🌕🌕🌗🌑
💡補充💡概念店限定的餐點！使用了台灣在地檳榔心芋頭，百分百天然無添加任何化學色素及香精，芋泥口感綿密，帶點微甜🥰🥰🥰
療芋肉鬆三明治 $45
美味程度：🌕🌕🌕🌗🌑
💡補充💡芋泥搭配肉鬆，吃起來不會太乾，吐司很鬆軟🥪
整體
環境衛生：🌕🌕🌕🌕🌑
服務態度：🌕🌕🌕🌕🌑
再訪意願：🌕🌕🌕🌕🌑
🗺 台北市大同區酒泉街22號
🚇捷運圓山站
☎️(02) 25975700
⏰05:00-14:00
🍽2020.11.16到訪用餐
#4foodie #4foodie圓山站 #早安美芝城 #taipeifood #台北早餐 #芋泥控 #圓山美食 #圓山站美食 #早餐 #芋頭控 #taipei #4foodieintaipei #4foodieforfoodie
©版權所有，不得轉載copyrights reserved",圓山
15,https://www.instagram.com/p/CH_-L1eMIUc/,"📍Hualien, Taiwan
一青苑 / 以下口味及價位
白鬍子烏龍 $55
美味程度：🌕🌕🌕🌕🌑
💡補充💡奶蓋烏龍茶！我們選擇店家推薦的半糖少冰，奶蓋喝起來非常綿密，口味上帶點微鹹微甜，個人蠻喜歡的！但偏愛再鹹一點的口感🥰烏龍茶香氣明顯，茶體喝起來偏甜了一點，不過整體蠻不錯的👍🏻
霸氣芋頭拿鐵 $75
美味程度：🌕🌕🌕🌗🌑
💡補充💡芋頭牛奶喝起來相較於白鬍子系列稍微弱了一點，芋頭真材實料不過少了一點香氣！
整體
環境衛生：🌕🌕🌕🌕🌑
服務態度：🌕🌕🌕🌗🌑
再訪意願：🌕🌕🌕🌗🌑
🗺花蓮市中華路55號
☎03-8331151
⏰10:00-22:00
🍽2020.11.01到訪用餐
#4foodie #4foodie花蓮 #花蓮美食 #一青苑 #hualien #花蓮手搖飲料 #台湾グルメ #4foodieforfoodie #4foodieinhualien #taipeitravel #taiwanfood #taiwanesefood
©️版權所有，不得轉載copyrights reserved",
16,https://www.instagram.com/p/CH-Cji_spUX/,"📍Taipei, Taiwan
師大分部神之臭豆腐 / 臭豆腐 / $55(大份)
美味程度：🌕🌕🌕🌕🌑
環境衛生：無
服務態度：🌕🌕🌕🌗🌑
再訪意願：🌕🌕🌕🌑🌑
🗺直接google map找
☎️未知
⏰不一定
🍽2020.10.30到訪用餐
💡補充💡終於吃到超級謎樣的神之臭豆腐了🤣🤣🤣朋友帶我去的，要先加老闆line群組，然後看老闆哪天有營業，再登記要幾份！是預約制的臭豆腐🤪當天我們晚上11點多到之後還是等了一小時才吃到😅臭豆腐真的超級臭，味道很濃很濃，但這次實際吃到沒有想像中臭，不過臭豆腐倒是炸得外酥內軟，非常多汁💦而且現場沒有桌椅大家都蹲在路邊吃～很酷的體驗😂
#4foodie #4foodie台北 #師大分部神之臭豆腐 #台北臭豆腐 #臭豆腐 #台北美食 #師大美食 #4foodieforfoodie #4foodieintaipei #taiwanfood #taiwanesefood
©版權所有，不得轉載copyrights reserved",
17,https://www.instagram.com/p/CH9Z1iwMxs4/,"📍Taichung, Taiwan
与玥樓 / 化皮乳豬全體 / $7200
美味程度：🌕🌕🌕🌕🌕
環境衛生：🌕🌕🌕🌕🌕
服務態度：🌕🌕🌕🌕🌕
再訪意願：🌕🌕🌕🌕🌕
🗺 台中市南屯區公益路二段783號
☎️04-2382-9128
⏰11:30-14:30 17:30-21:30
🍽2020.10.29到訪用餐
💡補充💡与玥樓在2020米其林指南榮獲餐盤推薦！想吃很久這次終於吃到了(˶‾᷄ ⁻̫ ‾᷅˵)大推這道化皮乳豬！直火碳烤出來的乳豬皮真的超級酥脆，入口即化，帶點微微的焦香🤤化皮乳豬全體需在三天前預訂喔！！！行政主廚許文光師傅出身於香港🇭🇰曾在寒舍集團飯店服務超過二十年👨🏻‍🍳👨🏻‍🍳👨🏻‍🍳師傅的功力不在話下！吃過一次之後想著下次再帶家人來吃❤️❤️❤️
#4foodie #4foodie台中 #与玥樓 #yuyuelou #yuyuelourestaurant #台中美食 #米其林美食 #台中米其林 #michelinguide #米其林 #4foodieluxe #4foodie米其林#taipei #米其林指南 #4foodieforfoodie #4foodieintaichung #taiwanfood #taiwanesefood
©版權所有，不得轉載copyrights reserved",
18,https://www.instagram.com/p/CH6y8PAs2sd/,"📍Taipei, Taiwan
山內雞肉/ 山內雞肉飯+滷蛋 / $90+10
美味程度：🌕🌕🌕🌕🌗
環境衛生：🌕🌕🌕🌕🌑
服務態度：🌕🌕🌕🌕🌑
再訪意願：🌕🌕🌕🌕🌑
🗺台北市中正區中華路二段307巷20-3號
🚇捷運龍山寺站3號出口
☎️ (02)2305-0100
⏰ 11:00-20:00（週六公休）
💡補充💡生意超好 外面一堆人在排隊 整個被圍觀看著吃的概念🤣雞肉外皮很嫩 肉質濕嫩  加了辣椒之後多了一股辣味很不錯 想要在豐富一點 可以加滷蛋 白飯本身有淋醬汁 吃起來很有味道不會很單調 整體還不錯😋

感謝 @enping0928的分享🙏🏻
🔹標記 #4foodieforfoodie 就有機會讓我們分享你的文章哦🔹

#4foodie龍山寺站 #台北美食 #台灣美食 #台北小吃 #雞肉飯 #米其林推薦 #白切雞肉 #南機場夜市 #雞腿飯 #chickenrice #taipeifood #streetfood #nightmarket #4foodie台式 #平價美食 #排隊美食",龍山寺
19,https://www.instagram.com/p/CH1ryhssfSx/,"📍️Tokyo, Japan
ESPRESSO D WORKS 池袋 / 以下餐點及價位
和栗のモンブランパンケーキ / ¥1848(税込)
美味程度(おいしさ)：🌕️🌕️🌕️🌗🌑
💡補充💡期間限定的蒙布朗鬆餅🍒舒芙蕾鬆餅配上不甜膩的鮮奶油，裡面還有莓果冰淇淋吃起來更為清爽！最上面的蒙布朗更增加了秋天的味道，特別是栗子非常的好吃喔🌰😋
バスクチーズケーキ / ¥858(税込)
美味程度(おいしさ)：🌕️🌕️🌕️🌕🌗
💡補充💡巴斯克起司蛋糕真的怎麼可以這麼好吃🥺半熟的濃郁乳酪，搭配上旁邊附的鹽巴意外的非常合！
整體：
環境衛生(店内環境)：🌕🌕🌕🌕🌗
服務態度(サービス度)：🌕🌕🌕🌕🌗
再訪意願(リピート率)：🌕🌕🌕🌗🌑
🗺 東京都豊島区東池袋1-30-3 キュープラザ池袋
🚇 池袋駅 東口
☎️ 070-2262-4445
⏰ 11:00～23:00
🍽2020.11.08 到訪用餐
💡補充💡另外涉谷和惠比壽也有分店喔！
#4foodie #4foodieinjapan #tokyo #ikebukuro #ESPRESSODWORKS #japan #日本 #東京 #池袋 #池袋カフェ #池袋グルメ #カフェ巡り #パンケーキ #バスクチーズケーキ #日本美食 #東京美食 #池袋美食 #鬆餅
©版權所有，不得轉載copyrights reserved",
20,https://www.instagram.com/p/CHzuG8usA5K/,"📍Taipei, Taiwan
ChocoChez bakery / 聯名套餐(各一個) / $270
美味程度：🌕🌕🌕🌗🌑
環境衛生：🌕🌕🌕🌕🌗
服務態度：🌕🌕🌕🌕🌑
再訪意願：🌕🌕🌕🌗🌑
🗺 台北市大安區復興南路一段279巷24號
🚇捷運大安站6號出口
☎️ (02)2325-5062
⏰11：00-18：00 (週二公休)
🍽2020.11.20到訪用餐
💡補充💡PAZZO這次除了推出奶油家族的新服飾之外，還和這家超韓的咖啡廳聯名推出限定飲品跟甜點唷🧀️超可愛！鹽奶油紅豆達克瓦茲的紅豆餡紮實又不會太甜，還吃的到一點紅豆粒，鹽奶油適當的鹹很加分👌🏻這次聯名只到12/20！現場也有陳列周邊，喜歡可以上PAZZO官網購買～～大家把握機會唷⚡️這次聯名整體價位算偏高但很可愛～下次會想去試試他們超可愛的起司蛋糕和麵包🧀️
#4foodie #4foodie大安站 #台北美食 #ChocoChezbakery #台北咖啡廳 #taipei #大安站美食 #台灣美食 #韓系咖啡廳 #pazzo #TheButters奶油家族
©版權所有，不得轉載copyrights reserved",大安
21,https://www.instagram.com/p/CHwg0RWsviC/,"📍Taipei, Taiwan
Old Soul 老靈魂 / 招牌美式軟餅乾牛奶set / $150 (兩塊軟餅乾口味自選+鮮奶)
美味程度：🌕🌕🌕🌕🌑
環境衛生：🌕🌕🌕🌕🌑
服務態度：🌕🌕🌕🌕🌕
再訪意願：🌕🌕🌕🌕🌑
🗺 台北市士林區文林路169號  
🚇捷運劍潭站步行10分鐘
☎️無
⏰12:00～22:00  
💡補充💡士林夜市周邊新開幕的咖啡廳🍪店員親切友善！招牌是吃可愛長大的軟餅乾( ᵒ̴̶̷᷄௰ᵒ̴̶̷᷅ )推薦花生口味！不甜膩的餅乾體配上裡面的榛果醬 融合得剛剛好💗

感謝 @_yihwa的分享🙏🏻
🔹標記 #4foodieforfoodie 就有機會讓我們分享你的文章哦🔹

#4foodie劍潭站 #4foodie台北 #台北美食 #劍潭站美食 #美式餅乾 #餅乾 #甜點 #台北咖啡廳 #咖啡廳 #oldsoul #老靈魂","士林,劍潭"
22,https://www.instagram.com/p/CHsC9l-snFy/,"📍Taipei, Taiwan
母湯 火鍋專門店/以下菜名及價位
東西泡椒雞爪鍋 $88
美味程度：🌕🌕🌕🌕🌗
💡補充💡整體微辣，東西泡椒的意思是墨西哥辣椒加上東方的泡椒，酸酸辣辣的很開胃🌶️搭配雞爪帶來的膠質，湯頭多層次且不膩👍🏻
百菇牛肝菌鍋 $88
美味程度：🌕🌕🌕🌗🌑
💡補充💡內含蟲草花、牛肝菌菇、巴西菇、茶樹菇等多種菌菇類，老闆推薦手工麵要搭配百菇鍋會加倍好吃，喝起來很清爽但有點單調～
黑麻油燒酒鴨丸鍋 $88
美味程度：🌕🌕🌕🌕🌑
💡補充💡湯底吃起來像薑母鴨，喝一口整個人就暖起來，黑麻油跟薑片很補很提香，是冬日首選！
黑金黑蒜鍋 $128
美味程度：🌕🌕🌕🌕🌗
💡補充💡黑金是店家挑選超過50年的菜脯！黑蒜香非常濃郁，個人覺得這湯底涮雞肉再適合不過，這樣就是純粹的蒜頭雞了！
雙人套餐 $1280
紐西蘭牛舌
美味程度：🌕🌕🌕🌕🌑
💡補充💡薄切的牛舌入口即化，份量適中，牛舌口感脆口👍🏻
杏仁豆腐
美味程度：🌕🌕🌕🌕🌕
💡補充💡個人不吃杏仁豆腐，但同行友人非常愛，我不吃的那碗直接被分光😂個人吃了一口覺得奶香很重，口感綿密，雖然還是很怕杏仁味但可稱得上是好杏仁！甜點部分會每天更換，可以期待下次去吃不一樣的歐！
櫻桃鴨腿
美味程度：🌕🌕🌕🌗🌑
💡補充💡油脂豐富的鴨腿，口感彈牙有嚼勁！
海鮮盤
美味程度：🌕🌕🌕🌗🌑
💡補充💡有白蝦、天使蝦、帆力貝、金目鱸魚、蛤蜊、透抽、牛奶貝和巴沙魚，份量非常充足，牛奶貝的肥美多汁有驚艷到！
美國Prime 牛小排 $688
美味程度：🌕🌕🌕🌕🌑
💡補充💡油花豐富，算是我來吃火鍋必點的肉品選項！
美國Prime 嫩肩牛 $388
美味程度：🌕🌕🌕🌗🌑
菜盤
美味程度：🌕🌕🌕🌕🌗
💡補充💡竟然有菱角！實在是太特別了！而且除了火鍋必備的高麗菜以外還有皇宮菜，很特別跟用心的菜盤🥬🥒🌽🥕🥦
整體
環境衛生：🌕🌕🌕🌕🌗
服務態度：🌕🌕🌕🌕🌗
再訪意願：🌕🌕🌕🌕🌑
🗺台北市大安區大安路一段31巷50號
🚇捷運忠孝敦化9號出口
☎️ 0965307703
⏰12:00-22:00
🍽2020.10.22到訪用餐
💡補充💡店家是採個人鍋加購湯底的方式用餐，一共有18種湯頭可以選擇，真的超多而且每個都想試試看，附餐部分店家手工麵拌麻辣醬很好吃，吃完真的非常有飽足感，推薦對火鍋湯頭注重的人來試試看🥳菜單上沒有甜點，甜點是店家限量送的 送完就沒有囉٩(˃̶͈̀௰˂̶͈́)و
#4foodie #4foodie忠孝復興站 #台北美食 #母湯 #台北火鍋 #taipei #忠孝復興站美食 #忠孝復興美食 #台灣美食 #台北火鍋 #4foodieintaipei #4foodieforfoodie
©版權所有，不得轉載copyrights reserved","忠孝復興,忠孝敦化,大安"
23,https://www.instagram.com/p/CHrYKzSsH1z/,"📍Taipei, Taiwan
Les Africot/ 以下餐點及價位
和牛起司松露蛋可頌 $260
美味程度：🌕🌕🌕🌕🌗
💡補充💡滿滿的料從可頌爆出來🤤🤤🤤起司跟和牛完美結合，帶點淡淡松露香氣，可頌酥脆🥐
手撕香料豬鬆餅 $260
美味程度：🌕🌕🌕🌕🌑
💡補充💡鬆餅搭配半熟蛋與手撕豬，再擠上些許檸檬汁提味，鬆餅紮實，手撕豬肉多汁香嫩👍🏻很喜歡這樣的組合❤️
烤和牛肉丸起司通心粉 $260
美味程度：🌕🌕🌕🌕🌑
💡補充💡滿滿的起司鋪在牛肉丸與通心粉上，口味濃郁！牛肉丸很Q彈多汁🥰
普羅旺斯燉和牛牛頰佐骨髓油香米飯 $380
美味程度：🌕🌕🌕🌕🌗
💡補充💡和牛牛頰燉煮得軟爛，搭配蛋黃與米飯拌在一起吃很療癒(˶‾᷄ ⁻̫ ‾᷅˵)份量十足！
舊金山燴海鮮佐義式小米麵 $380
美味程度：🌕🌕🌕🌕🌗
💡補充💡有花枝、淡菜、蛤蜊、牛奶貝！不得不說淡菜真的超嫩超飽滿🥰又大顆又嫩！推！米麵口感個人也很喜歡，麵體軟硬適中👍🏻
整體
環境衛生：🌕🌕🌕🌕🌑
服務態度：🌕🌕🌕🌕🌑
再訪意願：🌕🌕🌕🌕🌗
🗺台北市中正區永康街61巷15號
🚇捷運東門站5號出口
☎(02)2341-1777
⏰11:00-17:00週一週二公休
🍽2020.11.06到訪用餐
💡補充💡新開幕的Les Africot為A Fabules Day的姐妹店❤️裝潢很美，一樣很適合打卡拍照🥰🥰🥰餐點依舊用心好吃👍🏻
#4foodie #4foodie東門站 #台北美食 #lesafricot #東門美食 #永康街美食 #台北美食 #永康美食 #台湾グルメ #永康街 #4foodieforfoodie #4foodieintaipei
©️版權所有，不得轉載copyrights reserved",東門
24,https://www.instagram.com/p/CHiAP4YM_l_/,"📍Taipei, Taiwan
Kavalan Whisky Bar x 週末炸雞俱樂部
三星蔥花蚵仔煎 $380
美味程度：🌕🌕🌕🌕🌑
💡補充💡蚵仔大顆肥美，搭配甜辣醬汁、三星蔥、煎蛋🍳口味相當開胃！
噶瑪蘭威士忌雞排刈包 $360
美味程度：🌕🌕🌕🌕🌑
💡補充💡第一次吃到炸雞刈包，炸雞排搭配醃漬洋蔥、香菜、花生糖！料多豐富，整體吃起來不油膩，炸雞多汁厚實🤤🤤🤤
油蔥醉雞蓋飯 $380
美味程度：🌕🌕🌕🌕🌗
💡補充💡這個醉雞不得了，酒味超濃🤣🤣🤣非常入味，雞丁Q彈！搭配蔥花超級下飯🤤吃了第一口完全停不下來👍🏻
威士忌肉燥麵 $280
美味程度：🌕🌕🌕🌗🌑
💡補充💡加入噶瑪蘭威士忌滷過的肉燥，搭配麵與溏心蛋，口味偏甜！
豆腐乳雞柳 $350
美味程度：🌕🌕🌕🌕🌑
💡補充💡炸雞肉質鮮美，搭配帶點微辣的豆腐乳醬汁，完美呈現台式風格炸雞🍗
整體
環境衛生：🌕🌕🌕🌕🌗
服務態度：🌕🌕🌕🌕🌗
再訪意願：🌕🌕🌕🌕🌕
🗺台北市中山區南京東路二段1號2F
🚇捷運松江南京站/中山站
☎️(02)2521-0880
⏰19:00-01:00
🍽2020.11.06到訪用餐
💡補充💡kavalan whisky bar在二樓燒肉屋旁邊！這次與週末炸雞俱樂部聯名合作，推出全新調酒與餐點！不容錯過😍😍😍限定餐點只有11/06-11/29提供喔🥃威士忌調酒都比想像中淡，不用怕太濃喝不了一杯！女生喝也完全可以👍🏻🔞未滿18歲請勿飲酒🔞酒後勿開車喔🙅🏻‍♂️🙅🏻‍♀️🙅🏻‍♂️🙅🏻‍♀️理性飲酒🍻
#4foodie #4foodie中山站 #4foodie松江南京站 #taipeifood ##台北餐廳 #松江南京美食 #中山美食 #週末炸雞俱樂部
#weekendchickenclub #taipei #kavalanwhiskybar #kavalanwhisky #4foodieintaipei #4foodieforfoodie
©版權所有，不得轉載copyrights reserved","中山,松江南京"
25,https://www.instagram.com/p/CHfdxslsfQs/,"📍Taipei, Taiwan
柑橘 Shinn / 雞白湯柑橘蛤蜊 / $260
美味程度：🌕🌕🌕🌕🌗
環境衛生：🌕🌕🌕🌕🌑
服務態度：🌕🌕🌕🌕🌑
再訪意願：🌕🌕🌕🌕🌕
🗺台北市仁愛路四段228-6號
🚇捷運信義安和站 / 忠孝敦化站
☎️(02)2755-6705
⏰11:30-14:00 17:00-20:30
🍽2020.11.11到訪用餐
💡補充💡以前只有油麵時期就很常來了，沒想到久沒來吃人多到要候位！的確美味的店👍🏻柑橘拉麵真的清爽又濃郁，湯頭果香味十足，喝光也不膩口，麵條與湯頭皆可選擇硬度與濃郁程度👌🏻菜單上會有偏好說明，第一次來可依照店家推薦點單！建議在營業開始前先來候位喔٩(˃̶͈̀௰˂̶͈́)و
#4foodie #4foodie信義安和站 #4foodie忠孝敦化站 #taipei #柑橘shinn #台北拉麵 #台北油麵 #雞白湯拉麵 #台北美食 #信義安和美食 #忠孝敦化美食 #4foodieforfoodie #4foodieintaipei
©版權所有，不得轉載copyrights reserve","忠孝敦化,信義安和"
26,https://www.instagram.com/p/CHegsSJM_D3/,"📍Taipei, Taiwan
給海Get High Seafood Bistro / 以下菜名及價位
貝貝拼盤 $540
美味程度：🌕🌕🌕🌕🌗
💡補充💡貝貝拼盤包含刀貝、鑽石貝、風暴貝🐚貝貝非常清甜，帶點淡淡的海藻味！即使是生吃也非常美味，原本以為會太鹹，意外鮮美🐳
活白蝦 $320
美味程度：🌕🌕🌕🌕🌕
💡補充💡 白蝦新鮮度沒話說，蝦肉緊實脆口🦐
南非生蠔 $1000
美味程度：🌕🌕🌕🌕🌗
💡補充💡 生蠔顆顆都甜美多汁，完全沒有任何腥味🦪🦪🦪肉質肥美之外也沒有吃到生蠔殼，開的技術算是讚👍🏻
馬祖淡菜 $350
美味程度：🌕🌕🌕🌕🌗
💡補充💡我們選擇了泰式涼拌的料理方式，醬汁又酸又辣非常開胃，淡菜新鮮，肉質飽滿😍
給海海鮮炒麵 $280
美味程度：🌕🌕🌕🌕🌑
💡補充💡海鮮炒麵料滿滿，有竹輪、白蝦、蚵仔、蛤蜊等等！麵條蠻吸汁的，建議速速吃🍜🍜🍜
寸蛤酒燒 $380
美味程度：🌕🌕🌕🌕🌑
💡補充💡酒味蠻重，很醒酒😂寸蛤肉質鮮甜，湯頭喝起來相當濃郁回甘！
整體
環境衛生：🌕🌕🌕🌕🌑
服務態度：🌕🌕🌕🌕🌑
再訪意願：🌕🌕🌕🌕🌕
🗺台北市敦化南路二段63巷54弄1號
🚇捷運信義安和站2號出口
☎️(02)2703-1678
⏰平日12:00-14:00 17:30-22:30週一公休
🍽2020.10.20到訪用餐
💡補充💡有別於一般海產店，我很喜歡給海的氣氛，除了當天現流的海產之外，店家也會提供除了啤酒之外的白酒搭餐建議，蠻貼心的，而推薦的白酒跟當天點的海鮮搭配得非常和諧👍🏻生食級的貝貝是店裡招牌🐚🐚🐚
#4foodie #4foodie信義安和站 #台北美食 #台北海產 #taipei #信義安和美食 #台灣美食 #給海 #gethighseafoodbistro #taipeibistro #信義安和站 #4foodieintaipei #4foodieforfoodie
©版權所有，不得轉載copyrights reserved",信義安和
27,https://www.instagram.com/p/CHcmQ-EMiGX/,"📍Taipei, Taiwan
上村牧場 / 職人手藝和牛饗宴套餐 / $1399(100分鐘)
美味程度：🌕🌕🌕🌕🌑
環境衛生：🌕🌕🌕🌕🌑
服務態度：🌕🌕🌕🌕🌑
再訪意願：🌕🌕🌕🌕🌑
🗺 台北市中正區北平西路3號2樓 (微風北車2F)
🚇捷運台北車站
☎️(02)2311-5592
⏰ 10:00~22:00
🍽 2020.11.05到訪用餐
💡補充💡來自日本的日本和牛吃到飽終於來台灣展店啦！今天正式開幕唷🥳適用特急列車🚄方式送餐唷！上面價位我寫了分鐘是指依照你吃的分鐘數會有不同的價格哦🙏🏻我是選了最貴又可以吃時間最長的套餐，他們分長兩種套餐類型，這個套餐比一般的套餐主要差在於有A4以上的黑毛和牛吃到飽哦！薩摩牛特選霜降和牛帶有厚度🥰油花豐富，入口帶有口感但又十分軟嫩，我很喜歡！薩摩牛精選旨味和牛入口即化😝配著醬料吃更美味！其中最印象深刻的是戰斧豬排！超誇張的大小直接自己烤，考到兩面黃金色澤即可拿抽屜的剪刀剪成塊狀在繼續下爐烤哦👌🏻以為自己烤這麼大的肉會不好吃但意外卻蠻不錯的！口感紮實！很有飽足感，吃到飽點這個會不會太划算😍辣玉子拌飯裡面有魚腸吃起來口感很特別，是個不錯的主食，另外麻辣五花拉麵我也很喜歡😋湯頭夠麻夠辣，麵條很Q😚甜點吃了抹茶布丁，紅豆泥跟奶油都不會過於甜膩，抹茶布丁本體口感綿密滑順🍵整餐下來吃到比較不滿意的是壽司，壽司米飯太乾硬🍣上面食材也沒有什麼亮點，建議大家可以多點肉品來吃即可👌🏻
#4foodie #4foodie台北車站 #台北美食 #上村牧場 #taipei #台北燒肉 #北車 #台北車站 #微風台北車站美食 #吃到飽 #和牛 #和牛吃到飽 #日本和牛
©版權所有，不得轉載copyrights reserved",台北車站
